Date,Time,date_time,altimeter,air_temp,relative_humidity,wind_direction,wind_speed,sea_level_pressure,Unnamed: 9
06/03/24,17:51,2024-06-03 17:51:00,29.84,62.96,77.86,220,5.75,1010.6,1010.48
06/03/24,18:51,2024-06-03 18:51:00,29.85,62.96,77.86,230,5.75,1010.6,1010.82
06/03/24,19:51,2024-06-03 19:51:00,29.84,62.06,80.37,160,3.45,1010.3,1010.49
06/03/24,20:51,2024-06-03 20:51:00,29.84,62.06,77.79,0,0,1010.4,1010.49
06/03/24,21:51,2024-06-03 21:51:00,29.85,62.06,80.37,0,0,1010.6,1010.83
06/03/24,22:51,2024-06-03 22:51:00,29.85,62.06,80.37,150,3.45,1010.8,1010.83
06/03/24,23:51,2024-06-03 23:51:00,29.84,60.98,80.81,130,4.6,1010.5,1010.49
06/04/24,00:51,2024-06-04 00:51:00,29.83,60.98,83.49,0,0,1010,1010.15
06/04/24,01:51,2024-06-04 01:51:00,29.83,57.92,90.12,70,3.45,1010,1010.16
06/04/24,02:51,2024-06-04 02:51:00,29.83,57.92,90.12,110,3.45,1009.9,1010.16
06/04/24,03:51,2024-06-04 03:51:00,29.82,57.02,89.49,0,0,1009.6,1009.83
06/04/24,03:59,2024-06-04 03:59:00,29.82,57.92,86.65,0,0,,1009.82
06/04/24,04:11,2024-06-04 04:11:00,29.82,59,86.7,0,0,,1009.82
06/04/24,04:27,2024-06-04 04:27:00,29.82,59,89.58,0,0,,1009.82
06/04/24,04:51,2024-06-04 04:51:00,29.82,59,89.58,0,0,1009.6,1009.82
06/04/24,05:51,2024-06-04 05:51:00,29.84,59,89.58,0,0,1010.3,1010.5
06/04/24,06:27,2024-06-04 06:27:00,29.84,59,89.58,0,0,,1010.5
06/04/24,06:44,2024-06-04 06:44:00,29.84,60.08,86.2,0,0,,1010.49
06/04/24,06:51,2024-06-04 06:51:00,29.85,60.08,86.2,0,0,1010.6,1010.83
06/04/24,07:51,2024-06-04 07:51:00,29.86,60.98,83.49,0,0,1010.9,1011.17
06/04/24,08:03,2024-06-04 08:03:00,29.86,62.06,80.37,0,0,,1011.16
06/04/24,08:51,2024-06-04 08:51:00,29.87,62.06,80.37,0,0,1011.3,1011.5
06/04/24,09:51,2024-06-04 09:51:00,29.87,62.96,80.96,0,0,1011.4,1011.5
06/04/24,10:51,2024-06-04 10:51:00,29.87,64.94,75.55,170,4.6,1011.4,1011.49
06/04/24,11:18,2024-06-04 11:18:00,29.87,64.94,75.55,210,6.91,,1011.49
06/04/24,11:51,2024-06-04 11:51:00,29.88,64.94,75.55,210,5.75,1011.6,1011.83
06/04/24,12:51,2024-06-04 12:51:00,29.87,66.02,75.16,210,6.91,1011.5,1011.49
06/04/24,13:51,2024-06-04 13:51:00,29.87,68,72.97,200,6.91,1011.4,1011.49
06/04/24,14:13,2024-06-04 14:13:00,29.87,68,72.97,240,9.21,,1011.49
06/04/24,14:51,2024-06-04 14:51:00,29.86,68,70.2,230,8.06,1011.1,1011.15
06/04/24,15:51,2024-06-04 15:51:00,29.85,68,70.2,280,11.51,1010.7,1010.81
06/04/24,16:51,2024-06-04 16:51:00,29.84,66.92,72.86,250,9.21,1010.3,1010.47
06/04/24,17:51,2024-06-04 17:51:00,29.82,66.92,72.86,270,10.36,1009.8,1009.8
06/04/24,18:51,2024-06-04 18:51:00,29.83,64.04,80.52,250,8.06,1009.9,1010.14
06/04/24,19:51,2024-06-04 19:51:00,29.83,62.06,86.31,270,5.75,1010.2,1010.15
06/04/24,20:51,2024-06-04 20:51:00,29.85,60.98,89.67,270,5.75,1010.6,1010.83
06/04/24,21:51,2024-06-04 21:51:00,29.86,60.98,89.67,0,0,1011.1,1011.17
06/04/24,22:51,2024-06-04 22:51:00,29.88,60.98,86.81,0,0,1011.6,1011.84
06/04/24,23:15,2024-06-04 23:15:00,29.87,62.06,86.31,190,3.45,,1011.5
06/04/24,23:28,2024-06-04 23:28:00,29.88,60.98,89.67,190,4.6,,1011.84
06/04/24,23:51,2024-06-04 23:51:00,29.88,60.98,89.67,190,3.45,1011.7,1011.84
06/05/24,00:51,2024-06-05 00:51:00,29.88,62.06,89.71,180,3.45,1011.6,1011.84
06/05/24,01:51,2024-06-05 01:51:00,29.86,60.98,93.2,300,3.45,1011.1,1011.17
06/05/24,02:51,2024-06-05 02:51:00,29.85,62.06,89.71,0,0,1010.7,1010.83
06/05/24,03:51,2024-06-05 03:51:00,29.85,62.06,89.71,190,3.45,1010.7,1010.83
06/05/24,04:51,2024-06-05 04:51:00,29.85,60.98,93.2,0,0,1010.7,1010.83
06/05/24,05:51,2024-06-05 05:51:00,29.85,62.06,89.71,0,0,1010.8,1010.83
06/05/24,06:51,2024-06-05 06:51:00,29.87,62.06,89.71,0,0,1011.3,1011.5
06/05/24,07:51,2024-06-05 07:51:00,29.88,62.06,89.71,240,3.45,1011.8,1011.84
06/05/24,08:51,2024-06-05 08:51:00,29.89,62.06,89.71,240,4.6,1012.1,1012.18
06/05/24,09:51,2024-06-05 09:51:00,29.9,62.96,86.92,,3.45,1012.4,1012.52
06/05/24,10:51,2024-06-05 10:51:00,29.91,64.04,86.98,,3.45,1012.6,1012.85
06/05/24,15:46,2024-06-05 15:46:00,29.88,66.2,77.64,240,9.21,,1011.83
06/05/24,15:51,2024-06-05 15:51:00,29.88,64.94,81.11,250,9.21,1011.6,1011.83
06/05/24,16:51,2024-06-05 16:51:00,29.87,64.04,83.69,260,8.06,1011.3,1011.5
06/05/24,17:51,2024-06-05 17:51:00,29.86,64.04,83.69,230,6.91,1011.2,1011.16
06/05/24,18:51,2024-06-05 18:51:00,29.86,62.06,89.71,260,5.75,1011.1,1011.16
06/05/24,19:29,2024-06-05 19:29:00,29.86,60.98,93.2,260,5.75,,1011.17
06/05/24,19:51,2024-06-05 19:51:00,29.87,60.98,89.67,0,0,1011.3,1011.51
06/05/24,20:51,2024-06-05 20:51:00,29.87,60.08,96.23,0,0,1011.5,1011.51
06/05/24,21:51,2024-06-05 21:51:00,29.89,60.08,92.58,210,3.45,1012.2,1012.19
06/05/24,22:51,2024-06-05 22:51:00,29.9,60.08,96.23,0,0,1012.4,1012.52
06/05/24,23:51,2024-06-05 23:51:00,29.9,60.08,92.58,200,3.45,1012.3,1012.52
06/06/24,00:51,2024-06-06 00:51:00,29.89,60.08,92.58,0,0,1011.9,1012.19
06/06/24,01:51,2024-06-06 01:51:00,29.88,60.08,92.58,0,0,1011.7,1011.85
06/06/24,02:51,2024-06-06 02:51:00,29.87,60.08,96.23,0,0,1011.5,1011.51
06/06/24,03:51,2024-06-06 03:51:00,29.87,60.98,89.67,0,0,1011.3,1011.51
06/06/24,04:51,2024-06-06 04:51:00,29.87,60.98,89.67,0,0,1011.4,1011.51
06/06/24,05:51,2024-06-06 05:51:00,29.87,60.98,89.67,0,0,1011.4,1011.51
06/06/24,06:51,2024-06-06 06:51:00,29.88,60.98,89.67,0,0,1011.8,1011.84
06/06/24,07:51,2024-06-06 07:51:00,29.89,62.06,89.71,0,0,1012.2,1012.18
06/06/24,08:51,2024-06-06 08:51:00,29.91,62.06,89.71,240,4.6,1012.7,1012.86
06/06/24,09:51,2024-06-06 09:51:00,29.91,62.06,89.71,,4.6,1012.7,1012.86
06/06/24,10:51,2024-06-06 10:51:00,29.91,62.96,86.92,240,3.45,1012.8,1012.86
06/06/24,11:51,2024-06-06 11:51:00,29.91,64.04,83.69,250,8.06,1012.9,1012.85
06/06/24,12:51,2024-06-06 12:51:00,29.91,64.04,83.69,240,6.91,1012.8,1012.85
06/06/24,13:51,2024-06-06 13:51:00,29.9,64.94,81.11,260,9.21,1012.4,1012.51
06/06/24,14:51,2024-06-06 14:51:00,29.89,66.92,75.73,240,8.06,1011.9,1012.17
06/06/24,15:51,2024-06-06 15:51:00,29.88,64.94,78.03,220,6.91,1011.8,1011.83
06/06/24,16:51,2024-06-06 16:51:00,29.86,64.94,78.03,240,6.91,1011.2,1011.16
06/06/24,17:51,2024-06-06 17:51:00,29.85,62.96,83.62,240,6.91,1010.6,1010.82
06/06/24,18:51,2024-06-06 18:51:00,29.84,62.06,86.31,250,5.75,1010.4,1010.49
06/06/24,19:51,2024-06-06 19:51:00,29.84,60.98,89.67,300,3.45,1010.4,1010.49
06/06/24,20:51,2024-06-06 20:51:00,29.86,60.98,89.67,270,3.45,1010.9,1011.17
06/06/24,21:51,2024-06-06 21:51:00,29.87,60.98,93.2,290,4.6,1011.4,1011.51
06/06/24,22:51,2024-06-06 22:51:00,29.88,60.98,93.2,240,5.75,1011.6,1011.84
06/06/24,23:05,2024-06-06 23:05:00,29.88,60.8,93.8,230,6.91,,1011.85
06/06/24,23:51,2024-06-06 23:51:00,29.88,60.98,93.2,220,3.45,1011.8,1011.84
06/07/24,00:11,2024-06-07 00:11:00,29.88,60.98,93.2,250,3.45,,1011.84
06/07/24,00:51,2024-06-07 00:51:00,29.88,60.98,93.2,0,0,1011.6,1011.84
06/07/24,01:11,2024-06-07 01:11:00,29.87,60.08,96.23,280,6.91,,1011.51
06/07/24,01:51,2024-06-07 01:51:00,29.87,60.08,96.23,0,0,1011.4,1011.51
06/07/24,02:51,2024-06-07 02:51:00,29.86,60.08,96.23,200,3.45,1011.1,1011.17
06/07/24,03:51,2024-06-07 03:51:00,29.87,60.08,96.23,230,3.45,1011.2,1011.51
06/07/24,04:51,2024-06-07 04:51:00,29.87,60.08,96.23,0,0,1011.3,1011.51
06/07/24,05:05,2024-06-07 05:05:00,29.87,60.8,93.8,0,0,,1011.51
06/07/24,05:51,2024-06-07 05:51:00,29.88,60.08,92.58,130,3.45,1011.6,1011.85
06/07/24,06:51,2024-06-07 06:51:00,29.9,60.08,96.23,150,3.45,1012.3,1012.52
06/07/24,07:51,2024-06-07 07:51:00,29.9,60.98,93.2,0,0,1012.6,1012.52
06/07/24,08:51,2024-06-07 08:51:00,29.91,60.98,93.2,160,4.6,1012.9,1012.86
06/07/24,09:51,2024-06-07 09:51:00,29.92,62.06,89.71,150,6.91,1013,1013.2
06/07/24,10:51,2024-06-07 10:51:00,29.92,62.96,86.92,170,6.91,1013.2,1013.19
06/07/24,11:51,2024-06-07 11:51:00,29.93,64.94,81.11,200,8.06,1013.3,1013.53
06/07/24,12:51,2024-06-07 12:51:00,29.92,64.94,81.11,250,6.91,1013.2,1013.19
06/07/24,13:51,2024-06-07 13:51:00,29.91,64.94,81.11,210,8.06,1012.9,1012.85
06/07/24,14:51,2024-06-07 14:51:00,29.91,66.02,75.16,260,9.21,1012.7,1012.85
06/07/24,15:51,2024-06-07 15:51:00,29.89,66.92,75.73,270,10.36,1012.2,1012.17
06/07/24,16:51,2024-06-07 16:51:00,29.89,66.02,78.12,260,11.51,1012,1012.17
06/07/24,17:51,2024-06-07 17:51:00,29.88,66.02,75.16,250,8.06,1011.7,1011.83
06/07/24,18:51,2024-06-07 18:51:00,29.88,64.04,80.52,260,5.75,1011.7,1011.84
06/07/24,19:51,2024-06-07 19:51:00,29.87,62.96,86.92,280,8.06,1011.5,1011.5
06/07/24,20:48,2024-06-07 20:48:00,29.88,62.6,88.02,290,3.45,,1011.84
06/07/24,20:51,2024-06-07 20:51:00,29.88,62.06,89.71,260,4.6,1011.7,1011.84
06/07/24,21:51,2024-06-07 21:51:00,29.89,62.06,89.71,270,6.91,1012.1,1012.18
06/07/24,22:51,2024-06-07 22:51:00,29.9,60.98,93.2,270,10.36,1012.5,1012.52
06/07/24,23:51,2024-06-07 23:51:00,29.91,60.08,96.23,270,9.21,1012.7,1012.86
06/08/24,00:01,2024-06-08 00:01:00,29.91,60.08,96.23,270,10.36,,1012.86
06/08/24,00:51,2024-06-08 00:51:00,29.91,60.08,96.23,260,6.91,1012.7,1012.86
06/08/24,01:51,2024-06-08 01:51:00,29.91,59,96.21,250,9.21,1012.6,1012.87
06/08/24,02:18,2024-06-08 02:18:00,29.9,59,96.21,240,6.91,,1012.53
06/08/24,02:51,2024-06-08 02:51:00,29.9,59,96.21,240,4.6,1012.3,1012.53
06/08/24,03:42,2024-06-08 03:42:00,29.89,57.92,100,0,0,,1012.19
06/08/24,03:51,2024-06-08 03:51:00,29.89,57.92,100,0,0,1011.9,1012.19
06/08/24,04:51,2024-06-08 04:51:00,29.89,59,96.21,0,0,1012,1012.19
06/08/24,05:08,2024-06-08 05:08:00,29.89,59,96.21,0,0,,1012.19
06/08/24,05:51,2024-06-08 05:51:00,29.9,59,96.21,290,4.6,1012.4,1012.53
06/08/24,06:29,2024-06-08 06:29:00,29.91,59,100,300,3.45,,1012.87
06/08/24,06:38,2024-06-08 06:38:00,29.91,59,100,300,4.6,,1012.87
06/08/24,06:47,2024-06-08 06:47:00,29.91,60.8,93.8,270,3.45,,1012.86
06/08/24,06:51,2024-06-08 06:51:00,29.91,59,100,280,3.45,1012.8,1012.87
06/08/24,07:27,2024-06-08 07:27:00,29.92,60.08,96.23,290,6.91,,1013.2
06/08/24,07:35,2024-06-08 07:35:00,29.92,60.08,96.23,290,4.6,,1013.2
06/08/24,07:51,2024-06-08 07:51:00,29.93,60.08,96.23,310,4.6,1013.2,1013.54
06/08/24,08:03,2024-06-08 08:03:00,29.92,60.08,96.23,300,4.6,,1013.2
06/08/24,08:10,2024-06-08 08:10:00,29.93,60.08,96.23,290,4.6,,1013.54
06/08/24,08:34,2024-06-08 08:34:00,29.93,60.08,100,310,4.6,,1013.54
06/08/24,08:51,2024-06-08 08:51:00,29.93,60.08,100,270,4.6,1013.5,1013.54
06/08/24,09:51,2024-06-08 09:51:00,29.94,60.98,96.86,280,4.6,1013.8,1013.88
06/08/24,10:51,2024-06-08 10:51:00,29.95,62.06,96.26,260,4.6,1014.2,1014.21
06/08/24,11:51,2024-06-08 11:51:00,29.96,62.96,90.33,260,5.75,1014.6,1014.55
06/08/24,12:51,2024-06-08 12:51:00,29.96,62.96,86.92,260,6.91,1014.4,1014.55
06/08/24,13:51,2024-06-08 13:51:00,29.96,62.96,86.92,250,6.91,1014.5,1014.55
06/08/24,14:51,2024-06-08 14:51:00,29.95,64.94,84.29,260,6.91,1014.1,1014.2
06/08/24,15:51,2024-06-08 15:51:00,29.94,64.94,78.03,250,10.36,1013.7,1013.86
06/08/24,16:51,2024-06-08 16:51:00,29.92,66.02,78.12,280,10.36,1013,1013.18
06/08/24,17:51,2024-06-08 17:51:00,29.9,64.04,80.52,270,12.66,1012.5,1012.51
06/08/24,18:51,2024-06-08 18:51:00,29.91,62.96,83.62,270,12.66,1012.8,1012.86
06/08/24,19:51,2024-06-08 19:51:00,29.92,60.98,89.67,270,12.66,1013.1,1013.2
06/08/24,20:51,2024-06-08 20:51:00,29.93,62.06,83.56,260,10.36,1013.4,1013.53
06/08/24,21:51,2024-06-08 21:51:00,29.94,60.98,86.81,270,9.21,1013.7,1013.88
06/08/24,22:51,2024-06-08 22:51:00,29.94,62.06,86.31,270,4.6,1013.7,1013.87
06/08/24,23:51,2024-06-08 23:51:00,29.94,60.98,89.67,260,5.75,1013.6,1013.88
06/09/24,00:51,2024-06-09 00:51:00,29.92,60.98,89.67,270,5.75,1013.2,1013.2
06/09/24,01:13,2024-06-09 01:13:00,29.92,60.98,89.67,270,6.91,,1013.2
06/09/24,01:22,2024-06-09 01:22:00,29.92,60.08,92.58,280,8.06,,1013.2
06/09/24,01:51,2024-06-09 01:51:00,29.92,60.08,92.58,280,8.06,1013,1013.2
06/09/24,02:51,2024-06-09 02:51:00,29.92,60.08,92.58,280,8.06,1013.1,1013.2
06/09/24,03:51,2024-06-09 03:51:00,29.92,59,96.21,290,6.91,1013.1,1013.21
06/09/24,04:51,2024-06-09 04:51:00,29.92,60.08,92.58,290,4.6,1013.2,1013.2
06/09/24,05:29,2024-06-09 05:29:00,29.93,60.08,92.58,300,3.45,,1013.54
06/09/24,05:51,2024-06-09 05:51:00,29.94,60.08,92.58,290,4.6,1013.7,1013.88
06/09/24,05:58,2024-06-09 05:58:00,29.94,60.08,92.58,280,3.45,,1013.88
06/09/24,06:51,2024-06-09 06:51:00,29.94,60.08,92.58,290,5.75,1013.7,1013.88
06/09/24,07:51,2024-06-09 07:51:00,29.95,60.08,92.58,290,6.91,1014.2,1014.22
06/09/24,08:51,2024-06-09 08:51:00,29.96,60.98,93.2,290,5.75,1014.5,1014.55
06/09/24,09:51,2024-06-09 09:51:00,29.97,62.06,89.71,300,6.91,1014.8,1014.89
06/09/24,10:51,2024-06-09 10:51:00,29.98,62.96,86.92,290,6.91,1015,1015.23
06/09/24,11:51,2024-06-09 11:51:00,29.99,64.04,83.69,290,8.06,1015.3,1015.56
06/09/24,12:51,2024-06-09 12:51:00,29.99,66.02,78.12,270,10.36,1015.4,1015.55
06/09/24,13:51,2024-06-09 13:51:00,29.98,69.08,70.32,280,11.51,1015.1,1015.21
06/09/24,14:51,2024-06-09 14:51:00,29.97,69.08,70.32,280,11.51,1014.7,1014.87
06/09/24,15:51,2024-06-09 15:51:00,29.95,66.92,72.86,270,11.51,1014.2,1014.2
06/09/24,16:51,2024-06-09 16:51:00,29.95,66.92,72.86,260,11.51,1014.1,1014.2
06/09/24,17:51,2024-06-09 17:51:00,29.94,64.94,75.55,260,12.66,1013.8,1013.86
06/09/24,18:51,2024-06-09 18:51:00,29.94,62.96,77.86,270,12.66,1013.6,1013.87
06/09/24,19:51,2024-06-09 19:51:00,29.94,62.06,80.37,260,10.36,1013.8,1013.87
06/09/24,20:51,2024-06-09 20:51:00,29.94,60.08,89.63,270,8.06,1013.7,1013.88
06/09/24,21:51,2024-06-09 21:51:00,29.94,59,89.58,270,4.6,1013.8,1013.88
06/09/24,22:11,2024-06-09 22:11:00,29.95,60.08,89.63,0,0,,1014.22
06/09/24,22:20,2024-06-09 22:20:00,29.95,60.8,87.94,0,0,,1014.22
06/09/24,22:51,2024-06-09 22:51:00,29.95,59,93.14,280,3.45,1014,1014.22
06/09/24,23:51,2024-06-09 23:51:00,29.94,60.08,89.63,0,0,1013.8,1013.88
06/10/24,00:22,2024-06-10 00:22:00,29.94,59,89.58,280,4.6,,1013.88
06/10/24,00:51,2024-06-10 00:51:00,29.93,59,93.14,0,0,1013.5,1013.54
06/10/24,01:51,2024-06-10 01:51:00,29.93,59,89.58,0,0,1013.3,1013.54
06/10/24,02:51,2024-06-10 02:51:00,29.92,57.02,93.09,80,4.6,1013,1013.21
06/10/24,03:16,2024-06-10 03:16:00,29.92,57.02,89.49,0,0,,1013.21
06/10/24,03:25,2024-06-10 03:25:00,29.92,57.2,93.7,70,3.45,,1013.21
06/10/24,03:51,2024-06-10 03:51:00,29.92,57.92,90.12,70,3.45,1013.2,1013.21
06/10/24,04:51,2024-06-10 04:51:00,29.92,57.92,90.12,0,0,1013.2,1013.21
06/10/24,05:51,2024-06-10 05:51:00,29.93,59,89.58,70,3.45,1013.5,1013.54
06/10/24,06:51,2024-06-10 06:51:00,29.95,60.08,89.63,150,5.75,1014,1014.22
06/10/24,07:51,2024-06-10 07:51:00,29.96,60.08,89.63,120,4.6,1014.3,1014.56
06/10/24,08:51,2024-06-10 08:51:00,29.97,60.98,83.49,0,0,1014.9,1014.89
06/10/24,09:51,2024-06-10 09:51:00,29.96,60.98,83.49,200,3.45,1014.5,1014.55
06/10/24,10:51,2024-06-10 10:51:00,29.97,62.06,83.56,160,3.45,1014.6,1014.89
06/10/24,11:51,2024-06-10 11:51:00,29.96,64.94,75.55,240,6.91,1014.3,1014.54
06/10/24,12:51,2024-06-10 12:51:00,29.95,64.94,75.55,240,8.06,1014.1,1014.2
06/10/24,13:51,2024-06-10 13:51:00,29.94,66.92,70.54,250,10.36,1013.7,1013.86
06/10/24,14:43,2024-06-10 14:43:00,29.93,66.02,72.77,230,10.36,,1013.52
06/10/24,14:51,2024-06-10 14:51:00,29.93,66.02,72.77,240,11.51,1013.4,1013.52
06/10/24,15:41,2024-06-10 15:41:00,29.91,66.02,72.77,260,11.51,,1012.85
06/10/24,15:51,2024-06-10 15:51:00,29.91,64.94,75.55,250,9.21,1012.8,1012.85
06/10/24,16:49,2024-06-10 16:49:00,29.9,64.4,77.48,270,12.66,,1012.51
06/10/24,16:51,2024-06-10 16:51:00,29.9,64.94,75.55,260,13.81,1012.5,1012.51
06/10/24,17:06,2024-06-10 17:06:00,29.9,62.96,80.96,270,11.51,,1012.52
06/10/24,17:51,2024-06-10 17:51:00,29.89,62.06,83.56,260,13.81,1012.2,1012.18
06/10/24,18:51,2024-06-10 18:51:00,29.89,60.98,86.81,260,11.51,1012.1,1012.18
06/10/24,19:51,2024-06-10 19:51:00,29.89,60.98,86.81,260,9.21,1012.1,1012.18
06/10/24,20:51,2024-06-10 20:51:00,29.9,60.08,89.63,260,6.91,1012.3,1012.52
06/10/24,21:51,2024-06-10 21:51:00,29.91,60.08,89.63,320,5.75,1012.8,1012.86
06/10/24,22:51,2024-06-10 22:51:00,29.91,60.08,89.63,0,0,1012.9,1012.86
06/10/24,23:51,2024-06-10 23:51:00,29.91,60.08,89.63,0,0,1012.8,1012.86
06/11/24,00:51,2024-06-11 00:51:00,29.9,60.08,89.63,0,0,1012.4,1012.52
06/11/24,01:51,2024-06-11 01:51:00,29.89,60.08,89.63,50,3.45,1012,1012.19
06/11/24,02:51,2024-06-11 02:51:00,29.88,60.08,89.63,160,3.45,1011.6,1011.85
06/11/24,03:51,2024-06-11 03:51:00,29.88,59,93.14,170,5.75,1011.9,1011.85
06/11/24,04:51,2024-06-11 04:51:00,29.89,59,93.14,130,5.75,1011.9,1012.19
06/11/24,05:51,2024-06-11 05:51:00,29.89,57.92,93.11,0,0,1012.1,1012.19
06/11/24,06:51,2024-06-11 06:51:00,29.9,57.92,96.82,180,4.6,1012.4,1012.53
06/11/24,07:33,2024-06-11 07:33:00,29.9,59,93.14,140,3.45,,1012.53
06/11/24,07:51,2024-06-11 07:51:00,29.91,59,93.14,,3.45,1012.7,1012.87
06/11/24,08:51,2024-06-11 08:51:00,29.92,60.08,86.2,0,0,1013,1013.2
06/11/24,09:51,2024-06-11 09:51:00,29.92,60.08,89.63,170,5.75,1013.2,1013.2
06/11/24,10:51,2024-06-11 10:51:00,29.93,60.98,86.81,170,3.45,1013.6,1013.54
06/11/24,11:51,2024-06-11 11:51:00,29.94,60.98,89.67,180,5.75,1013.7,1013.88
06/11/24,12:51,2024-06-11 12:51:00,29.93,62.96,83.62,200,5.75,1013.4,1013.53
06/11/24,13:51,2024-06-11 13:51:00,29.91,64.04,80.52,220,6.91,1012.9,1012.85
06/11/24,14:51,2024-06-11 14:51:00,29.91,62.96,80.96,220,8.06,1012.7,1012.86
06/11/24,15:51,2024-06-11 15:51:00,29.89,62.96,80.96,240,8.06,1012.1,1012.18
06/11/24,16:51,2024-06-11 16:51:00,29.88,62.96,80.96,230,8.06,1011.7,1011.84
06/11/24,17:51,2024-06-11 17:51:00,29.87,62.06,83.56,200,5.75,1011.4,1011.5
06/11/24,19:26,2024-06-11 19:26:00,29.88,60.08,89.63,200,8.06,,1011.85
06/11/24,19:51,2024-06-11 19:51:00,29.89,60.08,89.63,200,8.06,1011.9,1012.19
06/11/24,20:51,2024-06-11 20:51:00,29.9,60.08,89.63,190,6.91,1012.4,1012.52
06/11/24,21:51,2024-06-11 21:51:00,29.92,60.08,89.63,170,5.75,1013,1013.2
06/11/24,22:51,2024-06-11 22:51:00,29.93,60.08,89.63,160,6.91,1013.3,1013.54
06/11/24,23:51,2024-06-11 23:51:00,29.92,60.08,86.2,160,5.75,1013.2,1013.2
06/12/24,00:51,2024-06-12 00:51:00,29.92,60.08,86.2,160,5.75,1013.1,1013.2
06/12/24,01:51,2024-06-12 01:51:00,29.92,60.08,89.63,170,3.45,1013,1013.2
06/12/24,02:51,2024-06-12 02:51:00,29.91,60.08,92.58,0,0,1012.9,1012.86
06/12/24,03:51,2024-06-12 03:51:00,29.92,60.08,92.58,0,0,1013.1,1013.2
06/12/24,04:51,2024-06-12 04:51:00,29.93,60.08,89.63,150,4.6,1013.4,1013.54
06/12/24,05:17,2024-06-12 05:17:00,29.93,60.98,89.67,140,3.45,,1013.54
06/12/24,05:51,2024-06-12 05:51:00,29.94,60.98,89.67,0,0,1013.7,1013.88
06/12/24,06:51,2024-06-12 06:51:00,29.96,60.98,89.67,50,3.45,,1014.55
06/12/24,07:51,2024-06-12 07:51:00,29.97,62.06,89.71,0,0,1014.9,1014.89
06/12/24,08:51,2024-06-12 08:51:00,29.99,62.96,86.92,160,5.75,1015.3,1015.56
06/12/24,09:51,2024-06-12 09:51:00,29.99,62.96,86.92,,4.6,1015.5,1015.56
06/12/24,10:51,2024-06-12 10:51:00,30,64.04,83.69,190,6.91,1015.6,1015.9
06/12/24,11:51,2024-06-12 11:51:00,30,66.02,78.12,200,9.21,1015.7,1015.89
06/12/24,12:51,2024-06-12 12:51:00,29.99,64.94,81.11,210,6.91,1015.5,1015.56
06/12/24,13:51,2024-06-12 13:51:00,29.98,66.92,75.73,200,8.06,1015,1015.21
06/12/24,14:51,2024-06-12 14:51:00,29.97,66.02,75.16,230,8.06,1014.6,1014.88
06/12/24,15:51,2024-06-12 15:51:00,29.95,64.94,78.03,230,10.36,1014.2,1014.2
06/12/24,17:28,2024-06-12 17:28:00,29.94,64.94,78.03,240,8.06,,1013.86
06/12/24,17:51,2024-06-12 17:51:00,29.93,64.04,80.52,260,8.06,1013.5,1013.53
06/12/24,18:51,2024-06-12 18:51:00,29.92,62.96,83.62,,3.45,1013.2,1013.19
06/12/24,19:51,2024-06-12 19:51:00,29.92,62.06,86.31,230,4.6,1013.2,1013.2
06/12/24,20:51,2024-06-12 20:51:00,29.93,60.98,89.67,230,3.45,1013.3,1013.54
06/12/24,21:51,2024-06-12 21:51:00,29.94,62.06,89.71,0,0,1013.7,1013.87
06/12/24,22:51,2024-06-12 22:51:00,29.95,62.06,86.31,0,0,1013.9,1014.21
06/12/24,23:51,2024-06-12 23:51:00,29.95,60.98,93.2,0,0,1014,1014.22
06/13/24,00:51,2024-06-13 00:51:00,29.94,60.98,93.2,0,0,1013.8,1013.88
06/13/24,01:51,2024-06-13 01:51:00,29.93,60.98,93.2,0,0,1013.5,1013.54
06/13/24,02:51,2024-06-13 02:51:00,29.93,60.98,96.86,280,4.6,1013.3,1013.54
06/13/24,03:51,2024-06-13 03:51:00,29.93,60.08,96.23,240,5.75,1013.3,1013.54
06/13/24,04:40,2024-06-13 04:40:00,29.94,60.08,96.23,250,5.75,,1013.88
06/13/24,04:51,2024-06-13 04:51:00,29.94,60.98,93.2,240,4.6,,1013.88
06/13/24,05:51,2024-06-13 05:51:00,29.95,60.98,93.2,0,0,1014.1,1014.22
06/13/24,06:22,2024-06-13 06:22:00,29.96,60.98,89.67,150,4.6,,1014.55
06/13/24,06:47,2024-06-13 06:47:00,29.96,60.8,87.94,160,4.6,,1014.55
06/13/24,06:51,2024-06-13 06:51:00,29.96,60.08,92.58,150,4.6,1014.4,1014.56
06/13/24,07:16,2024-06-13 07:16:00,29.97,60.08,92.58,,3.45,,1014.9
06/13/24,07:51,2024-06-13 07:51:00,29.98,60.98,86.81,180,3.45,1015,1015.23
06/13/24,08:37,2024-06-13 08:37:00,29.99,60.98,86.81,200,6.91,,1015.57
06/13/24,08:51,2024-06-13 08:51:00,29.99,60.98,86.81,200,6.91,1015.4,1015.57
06/13/24,09:51,2024-06-13 09:51:00,30,62.06,83.56,190,6.91,1015.6,1015.91
06/13/24,10:25,2024-06-13 10:25:00,30,62.6,82.52,190,5.75,,1015.9
06/13/24,10:51,2024-06-13 10:51:00,30,62.06,83.56,200,6.91,1015.9,1015.91
06/13/24,11:51,2024-06-13 11:51:00,30.01,64.04,77.95,220,6.91,1016.1,1016.24
06/13/24,12:51,2024-06-13 12:51:00,30.02,64.04,77.95,260,9.21,1016.3,1016.58
