Date,Time,date_time,altimeter,air_temp,relative_humidity,wind_speed,wind_direction
05/15/24,19:15,2024-05-15 19:15:00,29.87,58,83,0,
05/15/24,19:30,2024-05-15 19:30:00,29.88,57,84,0,
05/15/24,20:00,2024-05-15 20:00:00,29.88,57,86,0,
05/15/24,20:15,2024-05-15 20:15:00,29.89,56,87,0,
05/15/24,20:30,2024-05-15 20:30:00,29.89,56,86,0,
05/15/24,21:00,2024-05-15 21:00:00,29.9,56,87,0,
05/15/24,21:15,2024-05-15 21:15:00,29.91,56,87,0,
05/15/24,21:31,2024-05-15 21:31:00,29.91,56,88,0,
05/15/24,22:00,2024-05-15 22:00:00,29.91,56,88,0,
05/15/24,22:16,2024-05-15 22:16:00,29.91,56,88,0,
05/15/24,22:30,2024-05-15 22:30:00,29.91,56,88,0,
05/15/24,23:00,2024-05-15 23:00:00,29.92,56,88,0,
05/15/24,23:15,2024-05-15 23:15:00,29.92,56,88,0,
05/15/24,23:30,2024-05-15 23:30:00,29.92,55,88,0,
05/16/24,00:00,2024-05-16 00:00:00,29.91,55,88,0,
05/16/24,00:15,2024-05-16 00:15:00,29.91,55,88,0,
05/16/24,00:30,2024-05-16 00:30:00,29.91,55,88,0,
05/16/24,01:00,2024-05-16 01:00:00,29.92,55,89,0,
05/16/24,01:16,2024-05-16 01:16:00,29.91,55,89,0,
05/16/24,01:30,2024-05-16 01:30:00,29.91,55,89,0,
05/16/24,02:00,2024-05-16 02:00:00,29.91,55,90,0,
05/16/24,02:15,2024-05-16 02:15:00,29.91,55,90,0,
05/16/24,02:30,2024-05-16 02:30:00,29.91,54,90,0,
05/16/24,03:00,2024-05-16 03:00:00,29.91,54,91,0,
05/16/24,03:16,2024-05-16 03:16:00,29.92,54,91,0,
05/16/24,03:30,2024-05-16 03:30:00,29.91,54,91,0,
05/16/24,04:00,2024-05-16 04:00:00,29.92,54,91,0,
05/16/24,04:16,2024-05-16 04:16:00,29.92,54,91,0,
05/16/24,04:30,2024-05-16 04:30:00,29.92,54,92,0,
05/16/24,05:01,2024-05-16 05:01:00,29.92,54,92,0,
05/16/24,05:15,2024-05-16 05:15:00,29.92,54,92,0,
05/16/24,05:31,2024-05-16 05:31:00,29.92,54,92,0,
05/16/24,06:00,2024-05-16 06:00:00,29.92,54,92,0,
05/16/24,06:15,2024-05-16 06:15:00,29.92,54,92,0,
05/16/24,06:30,2024-05-16 06:30:00,29.92,54,92,0,
05/16/24,07:00,2024-05-16 07:00:00,29.92,54,92,0,
05/16/24,07:15,2024-05-16 07:15:00,29.93,54,92,0,
05/16/24,07:30,2024-05-16 07:30:00,29.93,54,92,0,
05/16/24,08:00,2024-05-16 08:00:00,29.93,54,92,0,
05/16/24,08:15,2024-05-16 08:15:00,29.93,55,91,0,
05/16/24,08:31,2024-05-16 08:31:00,29.93,55,91,0,
05/16/24,09:01,2024-05-16 09:01:00,29.93,56,90,0,
05/16/24,09:15,2024-05-16 09:15:00,29.94,56,90,0,
05/16/24,09:31,2024-05-16 09:31:00,29.94,57,89,0,
05/16/24,09:45,2024-05-16 09:45:00,29.94,57,89,0,
05/16/24,10:01,2024-05-16 10:01:00,29.94,58,87,0,
05/16/24,10:15,2024-05-16 10:15:00,29.94,58,87,0,
05/16/24,10:30,2024-05-16 10:30:00,29.94,59,86,0,
05/16/24,10:45,2024-05-16 10:45:00,29.94,59,85,0,
05/16/24,11:00,2024-05-16 11:00:00,29.94,59,85,0,
05/16/24,11:15,2024-05-16 11:15:00,29.95,60,83,0,
05/16/24,11:30,2024-05-16 11:30:00,29.94,60,83,0,
05/16/24,11:45,2024-05-16 11:45:00,29.94,61,82,0,
05/16/24,12:00,2024-05-16 12:00:00,29.94,61,82,0,
05/16/24,12:15,2024-05-16 12:15:00,29.94,61,81,0,
05/16/24,12:30,2024-05-16 12:30:00,29.93,61,80,0,
05/16/24,12:45,2024-05-16 12:45:00,29.93,62,79,0,
05/16/24,13:00,2024-05-16 13:00:00,29.93,62,79,0,
05/16/24,13:15,2024-05-16 13:15:00,29.93,63,76,0,
05/16/24,13:30,2024-05-16 13:30:00,29.93,64,75,0,
05/16/24,13:45,2024-05-16 13:45:00,29.93,63,76,0,
05/16/24,14:00,2024-05-16 14:00:00,29.92,64,76,0,
05/16/24,14:15,2024-05-16 14:15:00,29.92,63,76,0,
05/16/24,14:30,2024-05-16 14:30:00,29.92,63,77,0,
05/16/24,14:45,2024-05-16 14:45:00,29.92,62,77,0,
05/16/24,15:00,2024-05-16 15:00:00,29.91,62,77,0,
05/16/24,15:15,2024-05-16 15:15:00,29.92,63,77,0,
05/16/24,15:30,2024-05-16 15:30:00,29.91,63,75,0,
05/16/24,15:45,2024-05-16 15:45:00,29.91,63,74,0,
05/16/24,16:00,2024-05-16 16:00:00,29.9,63,75,0,
05/16/24,16:15,2024-05-16 16:15:00,29.9,63,77,0,
05/16/24,16:30,2024-05-16 16:30:00,29.9,63,74,0,
05/16/24,16:45,2024-05-16 16:45:00,29.9,63,74,0,
05/16/24,17:00,2024-05-16 17:00:00,29.89,63,74,0,
05/16/24,17:15,2024-05-16 17:15:00,29.89,62,77,0,
05/16/24,17:30,2024-05-16 17:30:00,29.89,62,77,0,
05/16/24,17:45,2024-05-16 17:45:00,29.89,61,78,0,
05/16/24,18:00,2024-05-16 18:00:00,29.89,61,78,0,
05/16/24,18:15,2024-05-16 18:15:00,29.89,60,79,0,
05/16/24,18:30,2024-05-16 18:30:00,29.88,60,80,0,
05/16/24,18:45,2024-05-16 18:45:00,29.88,59,81,0,
05/16/24,19:00,2024-05-16 19:00:00,29.88,59,82,0,
05/16/24,19:15,2024-05-16 19:15:00,29.89,58,83,0,
05/16/24,19:30,2024-05-16 19:30:00,29.89,58,84,0,
05/16/24,19:45,2024-05-16 19:45:00,29.89,57,86,0,
05/16/24,20:00,2024-05-16 20:00:00,29.89,57,86,0,
05/16/24,20:15,2024-05-16 20:15:00,29.89,56,87,0,
05/16/24,20:30,2024-05-16 20:30:00,29.9,55,88,0,
05/16/24,20:45,2024-05-16 20:45:00,29.91,55,88,0,
05/16/24,21:00,2024-05-16 21:00:00,29.91,55,88,0,
05/16/24,21:15,2024-05-16 21:15:00,29.92,55,89,0,
05/16/24,21:30,2024-05-16 21:30:00,29.93,55,89,0,
05/16/24,21:45,2024-05-16 21:45:00,29.93,55,89,0,
05/16/24,22:00,2024-05-16 22:00:00,29.93,55,89,0,
05/16/24,22:15,2024-05-16 22:15:00,29.94,55,90,0,
05/16/24,22:30,2024-05-16 22:30:00,29.94,54,90,0,
05/16/24,22:45,2024-05-16 22:45:00,29.94,54,90,0,
05/16/24,23:00,2024-05-16 23:00:00,29.94,54,90,0,
05/16/24,23:15,2024-05-16 23:15:00,29.95,54,90,0,
05/16/24,23:30,2024-05-16 23:30:00,29.94,54,91,0,
05/16/24,23:45,2024-05-16 23:45:00,29.95,54,91,0,
05/17/24,00:00,2024-05-17 00:00:00,29.95,54,91,0,
05/17/24,00:15,2024-05-17 00:15:00,29.95,54,91,0,
05/17/24,00:30,2024-05-17 00:30:00,29.95,54,91,0,
05/17/24,00:45,2024-05-17 00:45:00,29.94,54,91,0,
05/17/24,01:00,2024-05-17 01:00:00,29.94,54,91,0,
05/17/24,01:15,2024-05-17 01:15:00,29.94,54,91,0,
05/17/24,01:30,2024-05-17 01:30:00,29.94,54,91,0,
05/17/24,01:45,2024-05-17 01:45:00,29.94,54,91,0,
05/17/24,02:00,2024-05-17 02:00:00,29.94,54,91,0,
05/17/24,02:15,2024-05-17 02:15:00,29.93,54,91,0,
05/17/24,02:30,2024-05-17 02:30:00,29.93,54,91,0,
05/17/24,02:45,2024-05-17 02:45:00,29.93,54,91,0,
05/17/24,03:00,2024-05-17 03:00:00,29.93,55,91,0,
05/17/24,03:15,2024-05-17 03:15:00,29.93,55,91,0,
05/17/24,03:30,2024-05-17 03:30:00,29.93,55,91,0,
05/17/24,03:45,2024-05-17 03:45:00,29.93,55,91,0,
05/17/24,04:00,2024-05-17 04:00:00,29.92,55,91,0,
05/17/24,04:15,2024-05-17 04:15:00,29.92,55,91,0,
05/17/24,04:30,2024-05-17 04:30:00,29.92,56,91,0,
05/17/24,04:45,2024-05-17 04:45:00,29.92,56,91,0,
05/17/24,05:00,2024-05-17 05:00:00,29.92,56,90,0,
05/17/24,05:15,2024-05-17 05:15:00,29.93,56,90,0,
05/17/24,05:30,2024-05-17 05:30:00,29.92,57,90,0,
05/17/24,05:45,2024-05-17 05:45:00,29.93,57,90,0,
05/17/24,06:00,2024-05-17 06:00:00,29.93,57,90,0,
05/17/24,06:15,2024-05-17 06:15:00,29.93,57,89,0,
05/17/24,06:30,2024-05-17 06:30:00,29.93,57,88,0,
05/17/24,06:45,2024-05-17 06:45:00,29.94,57,87,0,
05/17/24,07:00,2024-05-17 07:00:00,29.94,57,87,0,
05/17/24,07:15,2024-05-17 07:15:00,29.94,57,87,0,
05/17/24,07:30,2024-05-17 07:30:00,29.94,58,86,0,
05/17/24,07:45,2024-05-17 07:45:00,29.94,58,86,0,
05/17/24,08:00,2024-05-17 08:00:00,29.94,58,86,0,
05/17/24,08:15,2024-05-17 08:15:00,29.94,57,88,0,
05/17/24,08:30,2024-05-17 08:30:00,29.94,57,89,0,
05/17/24,08:45,2024-05-17 08:45:00,29.94,57,89,0,
05/17/24,09:00,2024-05-17 09:00:00,29.94,57,89,0,
05/17/24,09:15,2024-05-17 09:15:00,29.95,57,90,0,
05/17/24,09:30,2024-05-17 09:30:00,29.94,57,90,0,
05/17/24,09:45,2024-05-17 09:45:00,29.94,57,90,0,
05/17/24,10:00,2024-05-17 10:00:00,29.94,57,90,0,
05/17/24,10:15,2024-05-17 10:15:00,29.94,57,89,0,
05/17/24,10:30,2024-05-17 10:30:00,29.94,58,89,0,
05/17/24,10:45,2024-05-17 10:45:00,29.94,58,88,0,
05/17/24,11:00,2024-05-17 11:00:00,29.95,58,88,0,
05/17/24,11:15,2024-05-17 11:15:00,29.95,60,86,0,
05/17/24,11:30,2024-05-17 11:30:00,29.94,60,85,0,
05/17/24,11:45,2024-05-17 11:45:00,29.94,61,84,0,
05/17/24,12:00,2024-05-17 12:00:00,29.95,61,84,0,
05/17/24,12:15,2024-05-17 12:15:00,29.94,62,82,0,
05/17/24,12:30,2024-05-17 12:30:00,29.94,63,81,0,
05/17/24,12:45,2024-05-17 12:45:00,29.93,63,79,0,
05/17/24,13:00,2024-05-17 13:00:00,29.93,63,80,0,
05/17/24,13:15,2024-05-17 13:15:00,29.93,62,80,0,
05/17/24,13:30,2024-05-17 13:30:00,29.93,62,81,0,
05/17/24,13:45,2024-05-17 13:45:00,29.92,63,79,0,
05/17/24,14:00,2024-05-17 14:00:00,29.91,64,78,0,
05/17/24,14:15,2024-05-17 14:15:00,29.91,64,76,0,
05/17/24,14:30,2024-05-17 14:30:00,29.91,64,76,0,
05/17/24,14:45,2024-05-17 14:45:00,29.9,64,76,0,
05/17/24,15:00,2024-05-17 15:00:00,29.89,64,76,0,
05/17/24,15:15,2024-05-17 15:15:00,29.89,64,76,0,
05/17/24,15:30,2024-05-17 15:30:00,29.88,64,75,0,
05/17/24,15:45,2024-05-17 15:45:00,29.88,64,75,0,
05/17/24,16:00,2024-05-17 16:00:00,29.88,65,73,0,
05/17/24,16:15,2024-05-17 16:15:00,29.87,65,74,0,
05/17/24,16:30,2024-05-17 16:30:00,29.87,64,75,0,
05/17/24,16:45,2024-05-17 16:45:00,29.87,64,75,0,
05/17/24,17:00,2024-05-17 17:00:00,29.87,64,75,0,
05/17/24,17:15,2024-05-17 17:15:00,29.87,64,75,0,
05/17/24,17:30,2024-05-17 17:30:00,29.87,63,77,0,
05/17/24,17:45,2024-05-17 17:45:00,29.88,63,76,1,228
05/17/24,18:00,2024-05-17 18:00:00,29.88,63,76,0,
05/17/24,18:15,2024-05-17 18:15:00,29.88,61,79,0,
05/17/24,18:30,2024-05-17 18:30:00,29.88,61,80,0,
05/17/24,18:45,2024-05-17 18:45:00,29.88,60,81,0,
05/17/24,19:00,2024-05-17 19:00:00,29.89,60,81,0,
05/17/24,19:15,2024-05-17 19:15:00,29.89,59,82,0,
05/17/24,19:30,2024-05-17 19:30:00,29.9,58,83,0,
05/17/24,19:45,2024-05-17 19:45:00,29.9,57,85,0,
05/17/24,20:00,2024-05-17 20:00:00,29.9,57,85,0,
05/17/24,20:15,2024-05-17 20:15:00,29.9,57,86,0,
05/17/24,20:30,2024-05-17 20:30:00,29.9,57,86,0,
05/17/24,20:45,2024-05-17 20:45:00,29.91,56,86,0,
05/17/24,21:00,2024-05-17 21:00:00,29.91,56,86,0,
05/17/24,21:15,2024-05-17 21:15:00,29.91,56,86,0,
05/17/24,21:30,2024-05-17 21:30:00,29.92,56,87,0,
05/17/24,21:45,2024-05-17 21:45:00,29.92,56,87,0,
05/17/24,22:00,2024-05-17 22:00:00,29.93,56,87,0,
05/17/24,22:15,2024-05-17 22:15:00,29.93,55,88,0,
05/17/24,22:30,2024-05-17 22:30:00,29.93,55,88,0,
05/17/24,22:45,2024-05-17 22:45:00,29.93,55,88,0,
05/17/24,23:00,2024-05-17 23:00:00,29.93,55,88,0,
05/17/24,23:15,2024-05-17 23:15:00,29.93,55,89,0,
05/17/24,23:30,2024-05-17 23:30:00,29.93,55,89,0,
05/17/24,23:45,2024-05-17 23:45:00,29.93,55,89,0,
05/18/24,00:00,2024-05-18 00:00:00,29.92,55,89,0,
05/18/24,00:15,2024-05-18 00:15:00,29.93,55,89,0,
05/18/24,00:30,2024-05-18 00:30:00,29.92,55,89,0,
05/18/24,00:45,2024-05-18 00:45:00,29.93,55,89,0,
05/18/24,01:00,2024-05-18 01:00:00,29.92,55,89,0,
05/18/24,01:15,2024-05-18 01:15:00,29.93,55,89,0,
05/18/24,01:30,2024-05-18 01:30:00,29.92,55,89,0,
05/18/24,01:45,2024-05-18 01:45:00,29.92,55,89,0,
05/18/24,02:00,2024-05-18 02:00:00,29.91,55,89,0,
05/18/24,02:15,2024-05-18 02:15:00,29.91,55,89,0,
05/18/24,02:30,2024-05-18 02:30:00,29.92,54,89,0,
05/18/24,02:45,2024-05-18 02:45:00,29.91,55,89,0,
05/18/24,03:00,2024-05-18 03:00:00,29.91,55,89,0,
05/18/24,03:15,2024-05-18 03:15:00,29.91,55,89,0,
05/18/24,03:30,2024-05-18 03:30:00,29.92,55,89,0,
05/18/24,03:45,2024-05-18 03:45:00,29.92,55,90,0,
05/18/24,04:00,2024-05-18 04:00:00,29.92,55,90,0,
05/18/24,04:15,2024-05-18 04:15:00,29.93,55,90,0,
05/18/24,04:30,2024-05-18 04:30:00,29.93,55,90,0,
05/18/24,04:45,2024-05-18 04:45:00,29.93,54,90,0,
05/18/24,05:00,2024-05-18 05:00:00,29.93,54,90,0,
05/18/24,05:15,2024-05-18 05:15:00,29.93,54,91,0,
05/18/24,05:30,2024-05-18 05:30:00,29.93,54,91,0,
05/18/24,05:45,2024-05-18 05:45:00,29.93,54,91,0,
05/18/24,06:00,2024-05-18 06:00:00,29.93,54,91,0,
05/18/24,06:15,2024-05-18 06:15:00,29.94,54,91,0,
05/18/24,06:30,2024-05-18 06:30:00,29.94,54,91,0,
05/18/24,06:45,2024-05-18 06:45:00,29.95,54,91,0,
05/18/24,07:00,2024-05-18 07:00:00,29.96,54,91,0,
05/18/24,07:15,2024-05-18 07:15:00,29.96,54,91,0,
05/18/24,07:30,2024-05-18 07:30:00,29.96,54,91,0,
05/18/24,07:45,2024-05-18 07:45:00,29.96,54,91,0,
05/18/24,08:00,2024-05-18 08:00:00,29.96,55,91,0,
05/18/24,08:15,2024-05-18 08:15:00,29.96,55,91,0,
05/18/24,08:30,2024-05-18 08:30:00,29.96,56,91,0,
05/18/24,08:45,2024-05-18 08:45:00,29.97,56,91,0,
05/18/24,09:00,2024-05-18 09:00:00,29.96,56,91,0,
05/18/24,09:15,2024-05-18 09:15:00,29.96,57,90,0,
05/18/24,09:30,2024-05-18 09:30:00,29.97,58,89,0,
05/18/24,09:45,2024-05-18 09:45:00,29.97,58,88,0,
05/18/24,10:00,2024-05-18 10:00:00,29.97,58,87,0,
05/18/24,10:15,2024-05-18 10:15:00,29.97,59,87,0,
05/18/24,10:30,2024-05-18 10:30:00,29.97,60,86,0,
05/18/24,10:45,2024-05-18 10:45:00,29.98,61,85,0,
05/18/24,11:00,2024-05-18 11:00:00,29.98,61,82,0,
05/18/24,11:15,2024-05-18 11:15:00,29.97,62,80,0,
05/18/24,11:31,2024-05-18 11:31:00,29.97,62,81,0,
05/18/24,11:45,2024-05-18 11:45:00,29.97,62,81,0,
05/18/24,12:00,2024-05-18 12:00:00,29.96,62,81,0,
05/18/24,12:15,2024-05-18 12:15:00,29.96,65,75,0,
05/18/24,12:30,2024-05-18 12:30:00,29.96,66,74,0,
05/18/24,12:45,2024-05-18 12:45:00,29.96,66,73,0,
05/18/24,13:00,2024-05-18 13:00:00,29.96,66,73,0,
05/18/24,13:15,2024-05-18 13:15:00,29.95,66,73,0,
05/18/24,13:30,2024-05-18 13:30:00,29.95,65,74,0,
05/18/24,13:45,2024-05-18 13:45:00,29.95,65,75,0,
05/18/24,14:00,2024-05-18 14:00:00,29.95,65,73,0,
05/18/24,14:15,2024-05-18 14:15:00,29.95,66,73,0,
05/18/24,14:30,2024-05-18 14:30:00,29.95,65,73,0,
05/18/24,14:45,2024-05-18 14:45:00,29.94,66,72,1,221
05/18/24,15:00,2024-05-18 15:00:00,29.95,65,73,1,229
05/18/24,15:15,2024-05-18 15:15:00,29.95,65,74,1,244
05/18/24,15:30,2024-05-18 15:30:00,29.95,64,75,0,
05/18/24,15:45,2024-05-18 15:45:00,29.95,65,74,0,
05/18/24,16:00,2024-05-18 16:00:00,29.95,65,74,0,
05/18/24,16:15,2024-05-18 16:15:00,29.94,65,73,0,
05/18/24,16:30,2024-05-18 16:30:00,29.94,65,73,1,247
05/18/24,16:45,2024-05-18 16:45:00,29.94,65,74,0,
05/18/24,17:00,2024-05-18 17:00:00,29.95,65,74,0,
05/18/24,17:15,2024-05-18 17:15:00,29.94,63,76,0,
05/18/24,17:30,2024-05-18 17:30:00,29.94,63,76,0,
05/18/24,17:45,2024-05-18 17:45:00,29.94,62,77,0,
05/18/24,18:00,2024-05-18 18:00:00,29.94,62,77,0,
05/18/24,18:15,2024-05-18 18:15:00,29.95,61,80,0,
05/18/24,18:30,2024-05-18 18:30:00,29.95,60,80,0,
05/18/24,18:45,2024-05-18 18:45:00,29.95,60,81,0,
05/18/24,19:00,2024-05-18 19:00:00,29.95,59,82,0,
05/18/24,19:15,2024-05-18 19:15:00,29.96,59,82,0,
05/18/24,19:30,2024-05-18 19:30:00,29.96,58,84,0,
05/18/24,19:45,2024-05-18 19:45:00,29.96,57,84,0,
05/18/24,20:00,2024-05-18 20:00:00,29.97,57,84,0,
05/18/24,20:15,2024-05-18 20:15:00,29.97,56,86,0,
05/18/24,20:30,2024-05-18 20:30:00,29.98,56,86,0,
05/18/24,20:45,2024-05-18 20:45:00,29.98,56,86,0,
05/18/24,21:00,2024-05-18 21:00:00,29.99,55,86,0,
05/18/24,21:15,2024-05-18 21:15:00,29.99,55,87,0,
05/18/24,21:30,2024-05-18 21:30:00,29.99,55,87,0,
05/18/24,21:45,2024-05-18 21:45:00,29.99,55,87,0,
05/18/24,22:00,2024-05-18 22:00:00,30,55,87,0,
05/18/24,22:15,2024-05-18 22:15:00,30,55,87,0,
05/18/24,22:30,2024-05-18 22:30:00,30,55,87,0,
05/18/24,22:45,2024-05-18 22:45:00,30,55,87,0,
05/18/24,23:00,2024-05-18 23:00:00,29.99,55,87,0,
05/18/24,23:15,2024-05-18 23:15:00,29.99,55,87,0,
05/18/24,23:30,2024-05-18 23:30:00,29.99,55,87,0,
05/18/24,23:45,2024-05-18 23:45:00,29.99,55,87,0,
05/19/24,00:00,2024-05-19 00:00:00,29.99,54,87,0,
05/19/24,00:15,2024-05-19 00:15:00,29.99,54,88,0,
05/19/24,00:30,2024-05-19 00:30:00,29.99,54,88,0,
05/19/24,00:45,2024-05-19 00:45:00,29.98,54,88,0,
05/19/24,01:00,2024-05-19 01:00:00,29.98,54,88,0,
05/19/24,01:16,2024-05-19 01:16:00,29.98,54,89,0,
05/19/24,01:30,2024-05-19 01:30:00,29.98,54,89,0,
05/19/24,01:45,2024-05-19 01:45:00,29.98,54,89,0,
05/19/24,02:00,2024-05-19 02:00:00,29.99,54,89,0,
05/19/24,02:15,2024-05-19 02:15:00,29.98,54,89,0,
05/19/24,02:30,2024-05-19 02:30:00,29.98,54,89,0,
05/19/24,02:45,2024-05-19 02:45:00,29.98,54,90,0,
05/19/24,03:00,2024-05-19 03:00:00,29.98,54,90,0,
05/19/24,03:15,2024-05-19 03:15:00,29.98,54,90,0,
05/19/24,03:30,2024-05-19 03:30:00,29.98,54,90,0,
05/19/24,03:45,2024-05-19 03:45:00,29.98,54,90,0,
05/19/24,04:00,2024-05-19 04:00:00,29.98,53,91,0,
05/19/24,04:15,2024-05-19 04:15:00,29.98,53,91,0,
05/19/24,04:30,2024-05-19 04:30:00,29.98,53,91,0,
05/19/24,04:45,2024-05-19 04:45:00,29.98,53,91,0,
05/19/24,05:00,2024-05-19 05:00:00,29.99,53,91,0,
05/19/24,05:15,2024-05-19 05:15:00,29.99,53,91,0,
05/19/24,05:30,2024-05-19 05:30:00,29.99,53,92,0,
05/19/24,05:45,2024-05-19 05:45:00,29.99,53,92,0,
05/19/24,06:00,2024-05-19 06:00:00,29.99,53,92,0,
05/19/24,06:15,2024-05-19 06:15:00,30,53,92,0,
05/19/24,06:30,2024-05-19 06:30:00,30,53,92,0,
05/19/24,06:45,2024-05-19 06:45:00,30.01,53,92,0,
05/19/24,07:00,2024-05-19 07:00:00,30.01,53,92,0,
05/19/24,07:15,2024-05-19 07:15:00,30.01,53,92,0,
05/19/24,07:30,2024-05-19 07:30:00,30.01,54,92,0,
05/19/24,07:45,2024-05-19 07:45:00,30.01,54,92,0,
05/19/24,08:00,2024-05-19 08:00:00,30.01,54,92,0,
05/19/24,08:15,2024-05-19 08:15:00,30.01,55,92,0,
05/19/24,08:30,2024-05-19 08:30:00,30.01,55,91,0,
05/19/24,08:46,2024-05-19 08:46:00,30.01,55,90,0,
05/19/24,09:01,2024-05-19 09:01:00,30.02,55,90,0,
05/19/24,09:15,2024-05-19 09:15:00,30.02,57,83,0,
05/19/24,09:31,2024-05-19 09:31:00,30.02,58,81,0,
05/19/24,09:45,2024-05-19 09:45:00,30.02,59,79,0,
05/19/24,10:01,2024-05-19 10:01:00,30.02,59,79,0,
05/19/24,10:15,2024-05-19 10:15:00,30.02,60,75,0,
05/19/24,10:30,2024-05-19 10:30:00,30.01,62,72,0,
05/19/24,10:45,2024-05-19 10:45:00,30.01,64,67,0,
05/19/24,11:01,2024-05-19 11:01:00,30.01,65,66,0,
05/19/24,11:16,2024-05-19 11:16:00,30.01,65,66,0,
05/19/24,11:31,2024-05-19 11:31:00,30.01,66,66,0,
05/19/24,11:45,2024-05-19 11:45:00,30,67,63,0,
05/19/24,12:00,2024-05-19 12:00:00,30,67,62,0,
05/19/24,12:15,2024-05-19 12:15:00,30,66,64,0,
05/19/24,12:30,2024-05-19 12:30:00,30,67,65,0,
05/19/24,12:45,2024-05-19 12:45:00,30,66,66,0,
05/19/24,13:00,2024-05-19 13:00:00,30,66,66,0,
05/19/24,13:15,2024-05-19 13:15:00,30,66,68,1,225
05/19/24,13:30,2024-05-19 13:30:00,30,66,67,1,237
05/19/24,13:45,2024-05-19 13:45:00,30,66,65,1,202
05/19/24,14:00,2024-05-19 14:00:00,30,66,65,1,205
05/19/24,14:15,2024-05-19 14:15:00,30.01,66,65,1,221
05/19/24,14:30,2024-05-19 14:30:00,30,65,67,1,191
05/19/24,14:45,2024-05-19 14:45:00,29.99,65,66,1,202
05/19/24,15:00,2024-05-19 15:00:00,29.99,65,66,1,202
05/19/24,15:15,2024-05-19 15:15:00,29.98,65,67,0,
05/19/24,15:30,2024-05-19 15:30:00,29.98,66,66,0,
05/19/24,15:45,2024-05-19 15:45:00,29.97,65,66,1,215
05/19/24,16:01,2024-05-19 16:01:00,29.97,65,66,1,218
05/19/24,16:15,2024-05-19 16:15:00,29.97,64,69,0,
05/19/24,16:30,2024-05-19 16:30:00,29.96,64,69,1,201
05/19/24,16:45,2024-05-19 16:45:00,29.96,64,69,1,199
05/19/24,17:00,2024-05-19 17:00:00,29.96,64,69,1,199
05/19/24,17:15,2024-05-19 17:15:00,29.96,63,72,0,
05/19/24,17:30,2024-05-19 17:30:00,29.96,62,72,0,
05/19/24,17:45,2024-05-19 17:45:00,29.96,61,73,0,
05/19/24,18:00,2024-05-19 18:00:00,29.97,61,73,0,
05/19/24,18:15,2024-05-19 18:15:00,29.96,61,74,0,
05/19/24,18:30,2024-05-19 18:30:00,29.96,60,74,0,
05/19/24,18:45,2024-05-19 18:45:00,29.95,59,76,0,
05/19/24,19:00,2024-05-19 19:00:00,29.96,59,76,0,
05/19/24,19:15,2024-05-19 19:15:00,29.96,58,78,0,
05/19/24,19:30,2024-05-19 19:30:00,29.96,58,79,0,
05/19/24,19:45,2024-05-19 19:45:00,29.95,57,80,0,
05/19/24,20:00,2024-05-19 20:00:00,29.95,57,80,0,
05/19/24,20:15,2024-05-19 20:15:00,29.95,56,82,0,
05/19/24,20:30,2024-05-19 20:30:00,29.95,56,83,0,
05/19/24,20:45,2024-05-19 20:45:00,29.94,55,84,0,
05/19/24,21:00,2024-05-19 21:00:00,29.94,55,85,0,
05/19/24,21:15,2024-05-19 21:15:00,29.94,55,86,0,
05/19/24,21:30,2024-05-19 21:30:00,29.95,54,87,0,
05/19/24,21:45,2024-05-19 21:45:00,29.95,54,87,0,
05/19/24,22:01,2024-05-19 22:01:00,29.95,54,88,0,
05/19/24,22:15,2024-05-19 22:15:00,29.95,53,88,0,
05/19/24,22:30,2024-05-19 22:30:00,29.95,53,88,0,
05/19/24,22:45,2024-05-19 22:45:00,29.95,53,89,0,
05/19/24,23:00,2024-05-19 23:00:00,29.95,53,89,0,
05/19/24,23:15,2024-05-19 23:15:00,29.95,52,90,0,
05/19/24,23:30,2024-05-19 23:30:00,29.95,52,90,0,
05/19/24,23:45,2024-05-19 23:45:00,29.95,52,91,0,
05/20/24,00:00,2024-05-20 00:00:00,29.95,52,91,0,
05/20/24,00:15,2024-05-20 00:15:00,29.94,52,91,0,
05/20/24,00:30,2024-05-20 00:30:00,29.94,52,91,0,
05/20/24,00:45,2024-05-20 00:45:00,29.93,52,91,0,
05/20/24,01:00,2024-05-20 01:00:00,29.93,52,91,0,
05/20/24,01:15,2024-05-20 01:15:00,29.93,52,91,0,
05/20/24,01:30,2024-05-20 01:30:00,29.93,52,91,0,
05/20/24,01:45,2024-05-20 01:45:00,29.93,52,91,0,
05/20/24,02:00,2024-05-20 02:00:00,29.92,52,91,0,
05/20/24,02:15,2024-05-20 02:15:00,29.92,52,91,0,
05/20/24,02:30,2024-05-20 02:30:00,29.92,52,91,0,
05/20/24,02:45,2024-05-20 02:45:00,29.91,52,91,0,
05/20/24,03:00,2024-05-20 03:00:00,29.91,52,91,0,
05/20/24,03:15,2024-05-20 03:15:00,29.91,52,91,0,
05/20/24,03:30,2024-05-20 03:30:00,29.91,52,91,0,
05/20/24,03:45,2024-05-20 03:45:00,29.91,51,91,0,
05/20/24,04:00,2024-05-20 04:00:00,29.92,51,91,0,
05/20/24,04:15,2024-05-20 04:15:00,29.92,51,91,0,
05/20/24,04:30,2024-05-20 04:30:00,29.92,51,91,0,
05/20/24,04:45,2024-05-20 04:45:00,29.92,52,92,0,
05/20/24,05:00,2024-05-20 05:00:00,29.92,52,92,0,
05/20/24,05:15,2024-05-20 05:15:00,29.92,52,91,0,
